"input_number","input","target_number","target","name","description","namespace"
4999,"YNL327W","4999.1","YNL327W","EGT2","Glycosylphosphatidylinositol (GPI)-anchored cell wall endoglucanase; required for proper cell separation after cytokinesis; expression is activated by Swi5p and tightly regulated in a cell cycle-dependent manner [Source:SGD;Acc:S000005271]","ENSG,ENSP"
5000,"YNL328C","5000.1","YNL328C","MDJ2","Constituent of the mitochondrial import motor; associated with the presequence translocase; function overlaps with that of Pam18p; stimulates the ATPase activity of Ssc1p to drive mitochondrial import; contains a J domain [Source:SGD;Acc:S000005272]","ENSG,ENSP"
5001,"YNL329C","5001.1","YNL329C","PEX6","AAA-peroxin; heterodimerizes with AAA-peroxin Pex1p and participates in the recycling of peroxisomal signal receptor Pex5p from the peroxisomal membrane to the cystosol; mutations in human PEX6 can lead to severe peroxisomal disorders and early death [Source:SGD;Acc:S000005273]","ENSG,ENSP"
5002,"YNL330C","5002.1","YNL330C","RPD3","Histone deacetylase, component of both the Rpd3S and Rpd3L complexes; regulates transcription, silencing, autophagy and other processes by influencing chromatin remodeling; forms at least two different complexes which have distinct functions and members; Rpd3(L) recruitment to the subtelomeric region is regulated by interaction with the arginine methyltransferase, Hmt1p [Source:SGD;Acc:S000005274]","ENSG,ENSP"
5003,"YNL331C","5003.1","YNL331C","AAD14","Putative aryl-alcohol dehydrogenase; similar to P. chrysosporium aryl-alcohol dehydrogenase; mutational analysis has not yet revealed a physiological role; members of the AAD gene family comprise three pairs (AAD3 + AAD15, AAD6/AAD16 + AAD4, AAD10 + AAD14) whose two genes are more related to one another than to other members of the family [Source:SGD;Acc:S000005275]","ENSG,ENSP"
5004,"YFL061W","5004.1","YFL061W","DDI2","Cyanamide hydratase that detoxifies cyanamide; member of the HD domain metalloprotein superfamily; expression is induced over 100-fold by cyanamide and by SN2-type DNA alkylating agents such as MMS and DMA; induction decreased in rad6 and rad18 mutants; gene and protein are identical to DDI3 and Ddi3p [Source:SGD;Acc:S000001833]","ENSG,ENSP"
5005,"YNL338W","5005.1","YNL338W","YNL338W","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; completely overlaps TEL14L-XC, which is a telomeric X element core sequence on the left arm of chromosome XIV [Source:SGD;Acc:S000005282]","ENSG,ENSP"
5006,"YNR001C","5006.1","YNR001C","CIT1","Citrate synthase; catalyzes the condensation of acetyl coenzyme A and oxaloacetate to form citrate; the rate-limiting enzyme of the TCA cycle; nuclear encoded mitochondrial protein; CIT1 has a paralog, CIT2, that arose from the whole genome duplication [Source:SGD;Acc:S000005284]","ENSG,ENSP"
5007,"YNR002C","5007.1","YNR002C","ATO2","Putative transmembrane protein involved in export of ammonia; ammonia is a starvation signal that promotes cell death in aging colonies; phosphorylated in mitochondria; member of the TC 9.B.33 YaaH family; homolog of Y. lipolytica Gpr1p; ATO2 has a paralog, ADY2, that arose from the whole genome duplication [Source:SGD;Acc:S000005285]","ENSG,ENSP"
5008,"YNR003C","5008.1","YNR003C","RPC34","RNA polymerase III subunit C34; interacts with TFIIIB70 and is a key determinant in pol III recruitment by the preinitiation complex [Source:SGD;Acc:S000005286]","ENSG,ENSP"
5009,"YNR004W","5009.1","YNR004W","SWM2","Protein with a role in snRNA and snoRNA cap trimethylation; interacts with Tgs1p and shows similar phenotypes; required for trimethylation of the caps of spliceosomal snRNAs and the U3 snoRNA, and for efficient 3' end processing of U3 snoRNA; may act as a specificity factor for Tgs1p [Source:SGD;Acc:S000005287]","ENSG,ENSP"
5010,"YNR005C","5010.1","YNR005C","YNR005C","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data [Source:SGD;Acc:S000005288]","ENSG,ENSP"
5011,"YNR006W","5011.1","YNR006W","VPS27","Endosomal protein that forms a complex with Hse1p; required for recycling Golgi proteins, forming lumenal membranes and sorting ubiquitinated proteins destined for degradation; has Ubiquitin Interaction Motifs which bind ubiquitin (Ubi4p) [Source:SGD;Acc:S000005289]","ENSG,ENSP"
5012,"YNR007C","5012.1","YNR007C","ATG3","E2-like enzyme; involved in autophagy and cytoplasm-to-vacuole targeting (Cvt) pathway; plays a role in formation of Atg8p-phosphatidylethanolamine conjugates, which are involved in membrane dynamics during autophagy and Cvt; interaction with Atg8p regulated by acetylation by NuA4 histone acetyltransferase Esa1p while attenuation of Atg3 acetylation is mediated by histone deacetylase Rpd3p; Atg12p-Atg5p conjugate enhances E2 activity of Atg3p by rearranging its catalytic site [Source:SGD;Acc:S000005290]","ENSG,ENSP"
5013,"YNR008W","5013.1","YNR008W","LRO1","Acyltransferase that catalyzes diacylglycerol esterification; one of several acyltransferases that contribute to triglyceride synthesis; Lro1p and Dga1p can O-acylate ceramides; putative homolog of human lecithin cholesterol acyltransferase [Source:SGD;Acc:S000005291]","ENSG,ENSP"
5014,"YNR009W","5014.1","YNR009W","NRM1","Transcriptional co-repressor of MBF-regulated gene expression; Nrm1p associates stably with promoters via MCB binding factor (MBF) to repress transcription upon exit from G1 phase [Source:SGD;Acc:S000005292]","ENSG,ENSP"
5015,"YNR010W","5015.1","YNR010W","CSE2","Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; component of the Middle domain of mediator; required for regulation of RNA polymerase II activity; relocalizes to the cytosol in response to hypoxia [Source:SGD;Acc:S000005293]","ENSG,ENSP"
5016,"YNR011C","5016.1","YNR011C","PRP2","RNA-dependent DExD/H-box ATPase; required for activation of spliceosome before first transesterification step in RNA splicing; implicated in rearranging and proofreading snRNA structure in catalytic activation of spliceosome; ortholog of human protein DHX16 [Source:SGD;Acc:S000005294]","ENSG,ENSP"
5017,"YNR012W","5017.1","YNR012W","URK1","Uridine/cytidine kinase; component of the pyrimidine ribonucleotide salvage pathway that converts uridine into UMP and cytidine into CMP; involved in the pyrimidine deoxyribonucleotide salvage pathway, converting deoxycytidine into dCMP [Source:SGD;Acc:S000005295]","ENSG,ENSP"
5018,"YNR013C","5018.1","YNR013C","PHO91","Low-affinity vacuolar phosphate transporter; exports phosphate from the vacuolar lumen to the cytosol; regulates phosphate and polyphosphate metabolism; acts upstream of Pho81p in regulation of the PHO pathway; localizes to sites of contact between the vacuole and mitochondria (vCLAMPs); deletion of pho84, pho87, pho89, pho90, and pho91 causes synthetic lethality; transcription independent of Pi and Pho4p activity; overexpression results in vigorous growth [Source:SGD;Acc:S000005296]","ENSG,ENSP"
5019,"YNR014W","5019.1","YNR014W","YNR014W","Putative protein of unknown function; expression is cell-cycle regulated, Azf1p-dependent, and heat-inducible; YNR014W has a paralog, YMR206W, that arose from the whole genome duplication [Source:SGD;Acc:S000005297]","ENSG,ENSP"
5020,"YNR015W","5020.1","YNR015W","SMM1","Dihydrouridine synthase; member of a family of dihydrouridine synthases including Dus1p, Smm1p, Dus3p, and Dus4p; modifies uridine residues at position 20 of cytoplasmic tRNAs [Source:SGD;Acc:S000005298]","ENSG,ENSP"
5021,"YNR016C","5021.1","YNR016C","ACC1","Acetyl-CoA carboxylase, biotin containing enzyme; catalyzes carboxylation of cytosolic acetyl-CoA to form malonyl-CoA and regulates histone acetylation by regulating the availablity of acetyl-CoA; required for de novo biosynthesis of long-chain fatty acids; ACC1 has a paralog, HFA1, that arose from the whole genome duplication [Source:SGD;Acc:S000005299]","ENSG,ENSP"
5022,"YNR017W","5022.1","YNR017W","TIM23","Essential component of the TIM23 complex; involved in protein import into mitochondrial matrix and inner membrane; with Tim17p, contributes to architecture and function of the import channel; TIM23 complex is short for the translocase of the inner mitochondrial membrane [Source:SGD;Acc:S000005300]","ENSG,ENSP"
5023,"YNR018W","5023.1","YNR018W","RCF2","Cytochrome c oxidase subunit; has a role in assembly of respiratory supercomplexes; similar to Rcf1p, and either Rcf1p or Rcf2p is required for late-stage assembly of the Cox12p and Cox13p subunits and for cytochrome c oxidase activity; associates with the cytochrome c oxidase - cytochrome bc1 supercomplex; null mutant accumulates reactive oxygen species; member of the conserved hypoxia induced gene family; C. elegans homolog is functional in yeast [Source:SGD;Acc:S000005301]","ENSG,ENSP"
5024,"YNR019W","5024.1","YNR019W","ARE2","Acyl-CoA:sterol acyltransferase; endoplasmic reticulum enzyme that contributes the major sterol esterification activity in the presence of oxygen; ARE2 has a paralog, ARE1, that arose from the whole genome duplication [Source:SGD;Acc:S000005302]","ENSG,ENSP"
5025,"YNR020C","5025.1","YNR020C","ATP23","Putative metalloprotease of the mitochondrial inner membrane; required for processing of Atp6p; has an additional role in assembly of the F0 sector of the F1F0 ATP synthase complex; substrate of the Mia40p-Erv1p disulfide relay system, and folding is assisted by Mia40p [Source:SGD;Acc:S000005303]","ENSG,ENSP"
5026,"YNR021W","5026.1","YNR021W","YNR021W","Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; YNR021W is not an essential gene [Source:SGD;Acc:S000005304]","ENSG,ENSP"
5027,"YNR022C","5027.1","YNR022C","MRPL50","Mitochondrial ribosomal protein of the large subunit; not essential for mitochondrial translation [Source:SGD;Acc:S000005305]","ENSG,ENSP"
5028,"YNR023W","5028.1","YNR023W","SNF12","73 kDa subunit of the SWI/SNF chromatin remodeling complex; involved in transcriptional regulation; relocates to the cytosol under hypoxic conditions; deletion mutants are temperature-sensitive; SNF12 has a paralog, RSC6, that arose from the whole genome duplication [Source:SGD;Acc:S000005306]","ENSG,ENSP"
5029,"YNR024W","5029.1","YNR024W","MPP6","Nuclear exosome-associated RNA binding protein; involved in surveillance of pre-rRNAs and pre-mRNAs, and the degradation of cryptic non-coding RNAs (ncRNA); copurifies with ribosomes; relocalizes to the cytosol in response to hypoxia [Source:SGD;Acc:S000005307]","ENSG,ENSP"
5030,"YNR025C","5030.1","YNR025C","YNR025C","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; deletion reduces expression of PIS1 gene encoding phosphatidylinositol synthase [Source:SGD;Acc:S000005308]","ENSG,ENSP"
5031,"YNR026C","5031.1","YNR026C","SEC12","Guanine nucleotide exchange factor (GEF); activates Sar1p by catalyzing the exchange of GDP for GTP; required for the initiation of COPII vesicle formation in ER to Golgi transport; glycosylated integral membrane protein of the ER; SEC12 has a paralog, SED4, that arose from the whole genome duplication [Source:SGD;Acc:S000005309]","ENSG,ENSP"
5032,"YNR027W","5032.1","YNR027W","BUD17","Putative pyridoxal kinase; a key enzyme in vitamin B6 metabolism; involved in bud-site selection; diploid mutants display a random rather than a bipolar budding pattern; similarity to yeast BUD16 and human pyridoxal kinase (PDXK) [Source:SGD;Acc:S000005310]","ENSG,ENSP"
5033,"YNR028W","5033.1","YNR028W","CPR8","Peptidyl-prolyl cis-trans isomerase (cyclophilin); catalyzes the cis-trans isomerization of peptide bonds N-terminal to proline residues; potential role in the secretory pathway; CPR8 has a paralog, CPR4, that arose from the whole genome duplication [Source:SGD;Acc:S000005311]","ENSG,ENSP"
5034,"YNR029C","5034.1","YNR029C","YNR029C","Putative protein of unknown function; deletion confers reduced fitness in saline [Source:SGD;Acc:S000005312]","ENSG,ENSP"
5035,"YNR030W","5035.1","YNR030W","ALG12","Alpha-1,6-mannosyltransferase localized to the ER; responsible for addition of alpha-1,6 mannose to dolichol-linked Man7GlcNAc2; acts in the dolichol pathway for N-glycosylation; human homolog ALG12 complements yeast null mutant [Source:SGD;Acc:S000005313]","ENSG,ENSP"
5036,"YNR031C","5036.1","YNR031C","SSK2","MAP kinase kinase kinase of HOG1 mitogen-activated signaling pathway; interacts with Ssk1p, leading to autophosphorylation and activation of Ssk2p which phosphorylates Pbs2p; also mediates actin cytoskeleton recovery from osmotic stress; a HOG-independent function of Ssk2p mediates the calcium-sensitive phenotype of the ptp2 msg5 double disruptant; SSK2 has a paralog, SSK22, that arose from the whole genome duplication [Source:SGD;Acc:S000005314]","ENSG,ENSP"
5037,"YNR032C-A","5037.1","YNR032C-A","HUB1","Ubiquitin-like protein modifier; promotes alternative splicing of SRC1 pre-mRNA; binds non-covalently to the HIND domain of Snu66, may function in modification of Sph1p and Hbt1p, functionally complemented by the human or S. pombe ortholog; mechanism of Hub1p adduct formation not yet clear [Source:SGD;Acc:S000007251]","ENSG,ENSP"
5038,"YNR032W","5038.1","YNR032W","PPG1","Putative serine/threonine protein phosphatase; putative phosphatase of the type 2A-like phosphatase family, required for glycogen accumulation; interacts with Tap42p, which binds to and regulates other protein phosphatases [Source:SGD;Acc:S000005315]","ENSG,ENSP"
